,Cognition,Affect,Social,Perception,overgeneralization,insightfulness,causality,conditional,safety,assurance,memory,optimism,pessimism,emotional,positive,negative,anxiety,anger,sadness,otherness,altruism,politeness,aggression,morality,communication,attention,movement,spatial,vision,auditory,interoception,time,nostalgic,contemporary,prospective
97,7.77,4.85,16.99,13.11,0.97,0.97,0.97,0.49,0.0,0.0,0.0,2.91,1.94,2.43,0.49,1.94,0.97,0.0,0.0,4.37,1.46,0.0,0.0,0.0,2.43,0.0,5.83,7.77,0.0,0.97,0.0,5.34,12.62,0.0,0.49
98,3.01,5.26,8.27,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,5.26,9.77,2.26,0.0,0.0,6.02,9.02,0.0,0.0
99,12.82,3.85,17.95,12.82,1.28,2.56,1.28,1.28,3.85,0.0,0.0,2.56,1.28,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,2.56,1.28,3.85,2.56,1.28,0.0,1.28,6.41,14.1,0.0,0.0
100,3.16,2.11,13.68,8.42,0.0,2.11,0.0,0.0,0.0,1.05,0.0,2.11,0.0,1.05,1.05,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,1.05,1.05,0.0,0.0,7.37,1.05,0.0,0.0,7.37,7.37,1.05,0.0
101,8.62,4.31,13.79,17.24,1.72,2.59,1.72,0.0,0.0,0.0,0.0,2.59,1.72,0.0,0.0,0.0,0.0,0.0,0.0,3.45,1.72,0.0,0.0,0.0,1.72,0.0,6.03,10.34,0.86,0.0,0.86,9.48,9.48,1.72,0.86
102,5.83,4.85,23.3,9.71,3.88,0.97,0.0,0.0,0.0,0.97,0.0,4.85,0.0,0.97,0.97,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,4.85,0.0,3.88,3.88,1.94,0.0,0.0,7.77,11.65,2.91,0.97
103,6.73,0.96,10.58,16.35,0.0,0.96,0.0,0.96,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,1.92,0.0,0.0,0.0,1.92,0.96,2.88,13.46,0.0,0.96,0.0,3.85,11.54,0.0,0.0
104,5.96,2.65,17.88,15.23,1.32,0.66,0.0,1.32,0.0,0.0,0.0,1.32,1.32,0.66,0.0,0.66,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,3.31,0.0,3.31,6.62,3.31,0.66,1.32,3.97,15.89,1.32,0.66
105,13.81,5.52,17.13,9.39,0.55,1.66,2.21,1.66,2.21,1.1,0.0,4.97,0.55,0.55,0.55,0.0,0.0,0.0,0.0,2.21,1.1,1.1,0.0,0.0,0.55,0.0,1.66,6.08,0.55,1.1,0.0,3.87,9.39,1.1,1.66
106,14.89,5.85,18.62,9.57,1.06,3.72,2.13,4.79,1.6,0.0,0.0,4.26,1.6,4.79,3.19,1.6,0.0,0.53,0.53,3.19,1.06,0.0,0.0,0.0,0.53,0.0,1.06,5.85,1.6,0.0,1.06,6.91,10.11,0.53,0.53
107,10.4,10.98,20.81,10.4,4.05,1.16,1.16,1.16,0.0,0.58,0.0,7.51,3.47,7.51,5.2,2.31,0.0,0.0,2.31,8.67,1.73,0.0,1.16,0.0,1.73,0.0,3.47,7.51,0.0,0.0,0.0,4.05,15.61,1.73,1.73
108,16.25,6.88,24.38,8.75,3.75,5.63,0.0,1.88,0.63,1.88,0.0,4.38,2.5,4.38,2.5,1.88,0.0,0.0,0.0,5.0,1.25,0.63,1.25,0.0,0.63,0.0,0.63,4.38,3.13,0.0,0.63,3.75,11.88,5.0,0.0
109,9.55,7.64,13.38,10.83,0.64,5.1,0.0,0.64,1.27,0.0,0.0,5.73,1.91,3.18,1.91,0.64,0.0,0.0,0.0,4.46,0.0,0.64,0.0,0.64,2.55,0.0,0.0,7.01,2.55,0.64,0.64,4.46,14.01,1.27,0.64
110,8.47,6.21,19.77,8.47,1.13,1.13,0.56,1.69,0.56,0.56,0.0,3.95,2.26,1.69,1.69,0.0,0.0,0.0,0.0,5.65,1.69,1.13,0.0,0.0,1.69,0.0,2.26,5.08,0.0,1.13,0.0,4.52,7.34,1.13,0.56
111,7.79,3.25,10.39,14.29,1.95,1.95,1.3,0.65,0.0,0.0,0.0,1.3,1.95,1.95,0.65,1.3,0.65,0.0,0.0,1.3,0.65,0.0,0.0,0.0,0.65,0.65,1.3,9.09,2.6,0.0,0.65,3.9,12.99,1.95,2.6
112,9.56,6.62,6.62,25.74,2.21,1.47,0.74,1.47,0.74,1.47,0.0,3.68,2.94,3.68,2.94,0.74,0.0,0.0,0.74,2.94,0.0,0.0,0.74,0.0,0.0,1.47,4.41,13.24,7.35,0.0,1.47,1.47,4.41,3.68,0.0
113,16.67,4.9,16.67,5.88,1.96,4.9,0.0,2.94,0.98,2.94,0.0,3.92,0.98,2.94,1.96,0.98,0.0,0.0,0.0,4.9,0.0,1.96,0.0,0.98,0.0,0.0,0.98,1.96,0.98,0.0,1.96,3.92,16.67,2.94,0.0
114,15.19,1.9,6.96,21.52,5.06,0.63,1.9,4.43,0.63,0.0,0.0,1.27,0.63,0.63,0.63,0.0,0.0,0.0,0.0,1.27,1.27,0.0,0.0,0.0,0.0,0.0,7.59,10.13,1.27,3.8,0.63,8.86,8.86,1.9,0.63
115,10.71,8.04,12.5,16.96,1.79,4.46,3.57,0.89,0.0,0.0,0.0,7.14,0.0,4.46,3.57,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.89,1.79,0.89,11.61,4.46,0.0,0.0,7.14,3.57,8.93,0.89
116,9.9,2.97,14.85,12.87,1.98,0.99,0.99,0.99,0.0,0.99,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,1.98,6.93,4.95,0.0,0.0,3.96,6.93,0.99,0.0
117,13.46,3.85,19.23,9.62,0.0,3.85,1.92,1.92,0.0,0.0,0.0,0.0,1.92,3.85,0.0,1.92,0.0,0.0,1.92,3.85,0.0,0.0,0.0,0.0,3.85,0.0,3.85,7.69,0.0,0.0,0.0,0.0,3.85,13.46,1.92
118,17.19,10.94,21.88,7.81,1.56,3.13,0.0,4.69,4.69,0.0,0.0,7.81,3.13,4.69,4.69,0.0,0.0,0.0,0.0,7.81,0.0,0.0,1.56,1.56,0.0,1.56,0.0,4.69,1.56,0.0,0.0,3.13,1.56,3.13,1.56
119,19.67,3.28,19.67,3.28,1.64,4.92,1.64,4.92,3.28,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,3.28,4.92,8.2,1.64
120,15.38,3.85,19.23,15.38,3.85,1.92,0.0,1.92,0.0,1.92,0.0,0.0,3.85,1.92,0.0,1.92,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,9.62,0.0,0.0,1.92,5.77,7.69,0.0,0.0
121,6.0,7.33,26.0,6.67,1.33,1.33,0.67,0.67,0.0,0.0,0.0,5.33,2.0,1.33,0.0,1.33,0.0,0.0,0.0,3.33,0.67,0.0,0.0,0.67,0.67,0.0,0.0,4.0,0.0,0.67,2.0,6.0,11.33,0.0,0.0
122,10.17,10.17,22.03,6.78,0.0,6.78,1.69,0.0,0.0,0.0,0.0,0.0,10.17,6.78,0.0,6.78,0.0,0.0,6.78,3.39,0.0,0.0,3.39,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,0.0,5.08,10.17,0.0
123,11.11,6.94,31.94,6.94,1.39,2.78,0.0,1.39,0.0,1.39,0.0,4.17,2.78,5.56,4.17,1.39,1.39,0.0,0.0,6.94,0.0,0.0,0.0,2.78,0.0,0.0,1.39,5.56,0.0,0.0,0.0,8.33,4.17,5.56,2.78
124,7.14,8.57,27.14,14.29,1.43,2.86,0.0,0.0,1.43,0.0,0.0,2.86,5.71,5.71,2.86,2.86,0.0,0.0,2.86,2.86,0.0,0.0,0.0,2.86,0.0,1.43,2.86,8.57,1.43,0.0,2.86,8.57,2.86,8.57,1.43
125,10.29,11.76,23.53,1.47,0.0,1.47,1.47,1.47,0.0,1.47,0.0,4.41,7.35,2.94,0.0,2.94,0.0,0.0,1.47,4.41,2.94,0.0,0.0,1.47,0.0,0.0,0.0,1.47,0.0,0.0,0.0,7.35,5.88,5.88,4.41
126,9.8,3.92,17.65,7.84,0.0,1.96,0.0,3.92,0.0,0.0,0.0,3.92,0.0,1.96,1.96,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,3.92,0.0,7.84,7.84
127,8.93,8.93,12.5,7.14,1.79,1.79,0.0,0.0,1.79,0.0,0.0,5.36,3.57,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,1.79,0.0,0.0,0.0,1.79,5.36,0.0,0.0,0.0,5.36,3.57,0.0,8.93
128,8.33,2.08,8.33,10.42,0.0,0.0,0.0,0.0,2.08,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,10.42,0.0,0.0,0.0,8.33,2.08,2.08,6.25
129,9.23,3.08,18.46,7.69,0.0,1.54,0.0,3.08,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,1.54,1.54,0.0,1.54,6.15,1.54,0.0,0.0,4.62,0.0,6.15,6.15
130,10.59,3.53,16.47,15.29,0.0,4.71,1.18,1.18,1.18,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.18,0.0,0.0,0.0,0.0,1.18,1.18,4.71,9.41,0.0,0.0,1.18,1.18,10.59,2.35
131,16.13,3.23,35.48,0.0,0.0,6.45,0.0,3.23,9.68,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,9.68,0.0,3.23
132,6.06,9.09,12.12,6.06,0.0,3.03,0.0,0.0,3.03,0.0,0.0,9.09,0.0,3.03,3.03,0.0,0.0,0.0,0.0,6.06,3.03,3.03,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,3.03,3.03,6.06,6.06
133,6.25,6.25,25.0,3.13,3.13,0.0,0.0,0.0,3.13,0.0,0.0,0.0,6.25,3.13,0.0,3.13,0.0,0.0,3.13,6.25,0.0,0.0,3.13,0.0,3.13,0.0,0.0,0.0,3.13,0.0,0.0,3.13,3.13,6.25,9.38
134,20.69,0.0,27.59,10.34,0.0,6.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,6.9,0.0,0.0,0.0,0.0,3.45,10.34,3.45
135,11.63,0.0,44.19,0.0,0.0,2.33,2.33,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,2.33,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,4.65,23.26,2.33,0.0
136,10.53,0.0,26.32,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,10.53,10.53,5.26,0.0
137,9.09,4.55,18.18,13.64,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.09,0.0,0.0,0.0,4.55,9.09,4.55
138,0.0,7.14,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,7.14,7.14,7.14,0.0,0.0,0.0,14.29,7.14,0.0
139,8.0,4.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,8.0,0.0,4.0,8.0
140,8.22,0.0,16.44,31.51,2.74,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,4.11,0.0,4.11,23.29,0.0,4.11,0.0,2.74,9.59,5.48,0.0
141,6.82,4.55,20.45,22.73,0.0,2.27,2.27,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,9.09,13.64,2.27,0.0,0.0,4.55,13.64,4.55,4.55
142,8.89,0.0,11.11,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.22,0.0,2.22,0.0,8.89,6.67,2.22,2.22
143,1.89,5.66,16.98,13.21,0.0,1.89,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,1.89,0.0,0.0,1.89,0.0,3.77,13.21,0.0,0.0,0.0,3.77,1.89,9.43,3.77
144,10.14,4.35,18.84,7.25,0.0,1.45,0.0,0.0,0.0,0.0,0.0,1.45,2.9,2.9,0.0,2.9,0.0,0.0,1.45,2.9,0.0,0.0,0.0,1.45,0.0,0.0,1.45,4.35,0.0,0.0,1.45,4.35,7.25,2.9,2.9
145,9.8,1.96,21.57,13.73,0.0,0.0,1.96,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,5.88,9.8,0.0,0.0,0.0,9.8,1.96,1.96,5.88
146,8.33,0.0,15.0,10.0,0.0,3.33,0.0,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,1.67,1.67,1.67,6.67,1.67,0.0,0.0,8.33,10.0,6.67,3.33
147,2.13,4.26,19.15,8.51,0.0,2.13,0.0,0.0,0.0,0.0,0.0,2.13,2.13,0.0,0.0,0.0,0.0,0.0,0.0,10.64,4.26,0.0,2.13,0.0,2.13,0.0,2.13,6.38,0.0,0.0,0.0,2.13,4.26,2.13,4.26
148,5.36,7.14,14.29,8.93,0.0,1.79,1.79,0.0,0.0,0.0,0.0,5.36,1.79,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,1.79,0.0,0.0,1.79,0.0,7.14,0.0,0.0,0.0,5.36,1.79,1.79,3.57
149,8.11,4.05,9.46,14.86,0.0,2.7,0.0,1.35,1.35,0.0,0.0,4.05,0.0,1.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,10.81,0.0,0.0,4.05,6.76,0.0,5.41,5.41
150,5.68,2.27,10.23,5.68,0.0,0.0,0.0,0.0,2.27,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,5.68,0.0,0.0,0.0,11.36,1.14,4.55,2.27
151,5.49,2.2,5.49,12.09,0.0,0.0,2.2,0.0,0.0,2.2,0.0,2.2,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.59,3.3,0.0,1.1,2.2,1.1,5.49,5.49
152,5.36,3.57,21.43,3.57,0.0,0.0,1.79,0.0,1.79,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,1.79,0.0,0.0,8.93,0.0,12.5,5.36
153,11.34,3.09,16.49,10.31,1.03,1.03,1.03,0.0,4.12,0.0,0.0,2.06,1.03,2.06,1.03,1.03,0.0,1.03,0.0,2.06,0.0,0.0,1.03,0.0,1.03,0.0,3.09,6.19,2.06,0.0,0.0,3.09,2.06,8.25,3.09
154,5.8,5.8,11.59,14.49,0.0,2.9,1.45,0.0,0.0,0.0,0.0,2.9,2.9,1.45,0.0,1.45,0.0,0.0,1.45,1.45,0.0,0.0,0.0,0.0,1.45,0.0,2.9,10.14,0.0,0.0,1.45,4.35,11.59,2.9,0.0
155,12.12,5.05,21.21,6.06,1.01,0.0,2.02,3.03,2.02,0.0,0.0,1.01,4.04,1.01,1.01,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,3.03,0.0,3.03,3.03,1.01,0.0,0.0,5.05,3.03,9.09,2.02
156,9.47,5.26,10.53,9.47,1.05,3.16,2.11,0.0,0.0,0.0,0.0,3.16,2.11,1.05,0.0,1.05,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,3.16,1.05,0.0,4.21,1.05,9.47,0.0
157,9.84,4.92,21.31,14.75,0.0,3.28,4.92,0.0,0.0,0.0,0.0,1.64,3.28,1.64,0.0,1.64,0.0,0.0,1.64,3.28,0.0,0.0,0.0,0.0,1.64,0.0,4.92,6.56,1.64,1.64,1.64,1.64,1.64,18.03,4.92
158,10.0,5.56,17.78,6.67,0.0,2.22,1.11,1.11,3.33,1.11,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,1.11,0.0,0.0,0.0,2.22,0.0,1.11,3.33,2.22,0.0,0.0,10.0,3.33,10.0,1.11
159,7.69,3.3,20.88,7.69,0.0,3.3,3.3,0.0,0.0,0.0,1.1,2.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.1,0.0,0.0,0.0,0.0,0.0,2.2,3.3,2.2,0.0,0.0,1.1,7.69,4.4,0.0
160,4.62,6.15,18.46,11.54,0.77,0.77,0.77,0.77,1.54,0.0,0.0,5.38,0.77,0.77,0.0,0.77,0.0,0.0,0.0,5.38,0.77,0.77,0.0,0.0,2.31,0.0,5.38,5.38,1.54,0.0,0.0,8.46,4.62,3.85,1.54
161,11.9,3.57,22.62,4.76,1.19,2.38,3.57,1.19,0.0,0.0,0.0,1.19,2.38,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,1.19,0.0,7.14,0.0,1.19,3.57,0.0,0.0,0.0,2.38,2.38,5.95,0.0
162,7.87,3.15,11.02,11.02,0.79,0.79,0.79,1.57,1.57,0.0,0.0,0.79,2.36,1.57,0.79,0.79,0.79,0.0,0.0,1.57,0.0,0.0,1.57,0.0,0.0,0.0,0.79,9.45,0.79,0.0,0.79,3.15,0.79,11.02,3.15
163,6.98,6.2,20.16,8.53,0.78,0.78,0.78,0.0,0.78,0.0,0.0,3.1,3.1,0.78,0.0,0.78,0.0,0.0,0.0,5.43,0.0,0.0,1.55,1.55,2.33,0.0,3.1,4.65,1.55,0.0,0.0,7.75,1.55,6.98,1.55
164,11.03,2.94,20.59,10.29,1.47,1.47,1.47,1.47,0.74,2.21,0.74,1.47,1.47,0.74,0.74,0.0,0.0,0.0,0.0,3.68,0.0,0.0,1.47,1.47,0.74,0.0,2.94,5.15,0.74,0.0,1.47,9.56,2.21,8.09,0.74
165,17.43,7.34,5.5,9.17,0.0,7.34,2.75,3.67,0.0,1.83,0.0,7.34,0.0,0.92,0.92,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.92,0.0,0.92,5.5,2.75,0.0,0.92,10.09,1.83,7.34,0.0
166,7.87,4.49,22.47,11.24,2.25,0.0,1.12,1.12,0.0,0.0,1.12,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,2.25,0.0,0.0,4.49,2.25,8.99,1.12
167,6.12,3.06,6.12,13.27,1.02,3.06,1.02,1.02,1.02,0.0,0.0,3.06,0.0,2.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,9.18,2.04,0.0,0.0,4.08,4.08,8.16,2.04
168,7.78,4.44,12.22,13.33,0.0,0.0,3.33,2.22,0.0,0.0,0.0,2.22,2.22,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.11,0.0,1.11,1.11,0.0,0.0,3.33,7.78,2.22,0.0,0.0,5.56,0.0,4.44,1.11
169,10.53,5.26,17.54,10.53,0.0,1.75,3.51,1.75,1.75,0.0,0.0,1.75,3.51,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0,3.51,3.51,3.51,0.0,0.0,3.51,1.75,7.02,5.26
170,16.31,2.13,12.77,12.06,2.13,3.55,0.71,1.42,2.13,0.71,0.0,0.71,1.42,0.71,0.0,0.71,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.71,0.0,1.42,8.51,0.71,0.0,2.13,1.42,2.13,9.93,1.42
171,10.78,3.92,19.61,5.88,2.94,0.98,2.94,0.0,0.98,1.96,0.0,2.94,0.98,1.96,0.98,0.98,0.0,0.0,0.98,2.94,1.96,0.0,0.0,0.0,0.0,0.0,2.94,3.92,0.0,0.0,0.0,9.8,0.0,13.73,0.0
172,27.43,7.08,13.27,7.08,0.88,4.42,0.88,6.19,14.16,1.77,0.0,4.42,2.65,3.54,2.65,0.88,0.0,0.0,0.0,1.77,0.88,0.88,0.0,0.0,0.88,0.0,2.65,5.31,0.0,0.0,0.0,0.88,0.88,7.08,3.54
173,24.03,5.84,8.44,7.79,0.65,4.55,1.3,2.6,8.44,2.6,0.0,3.9,1.3,3.9,1.95,0.65,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.65,0.0,0.0,3.9,1.95,0.0,1.95,0.0,0.0,7.14,3.25
174,24.04,10.58,9.62,7.69,1.92,5.77,0.96,3.85,5.77,0.0,0.0,2.88,7.69,2.88,0.0,2.88,0.0,0.96,1.92,1.92,0.96,0.0,0.0,0.0,0.0,0.0,0.96,3.85,0.96,0.0,0.96,0.96,1.92,8.65,2.88
175,17.11,9.21,11.18,4.61,0.0,3.95,0.0,0.66,7.89,0.0,0.0,7.89,1.32,5.26,3.95,1.32,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.66,0.0,0.0,3.29,0.66,0.0,0.66,2.63,2.63,11.18,5.26
176,17.65,10.29,13.24,7.35,0.0,7.35,2.94,0.0,4.41,1.47,0.0,4.41,5.88,4.41,0.0,4.41,1.47,0.0,1.47,2.94,1.47,0.0,0.0,0.0,1.47,0.0,0.0,2.94,0.0,0.0,4.41,0.0,1.47,14.71,0.0
177,18.52,8.89,11.85,5.19,2.22,1.48,2.96,0.74,5.93,0.0,0.0,7.41,1.48,4.44,2.96,1.48,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.74,0.74,1.48,1.48,1.48,0.0,0.74,0.74,0.0,11.11,2.22
178,15.0,6.43,13.57,7.86,0.71,4.29,2.14,0.71,5.71,0.71,0.0,5.0,1.43,2.14,2.14,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.71,4.29,0.71,0.0,2.14,0.71,0.71,10.71,5.0
179,17.31,5.77,16.35,1.44,0.96,1.92,0.48,2.88,6.73,0.96,0.0,3.85,1.92,4.33,2.4,1.92,0.0,0.0,0.0,1.44,0.48,0.48,0.0,0.0,0.48,0.0,0.48,0.48,0.0,0.0,0.48,3.85,2.4,12.5,9.13
180,19.18,8.57,12.24,6.12,1.63,4.9,0.82,0.41,7.35,2.45,0.0,3.27,5.31,4.9,0.82,4.08,2.04,0.41,2.45,2.45,0.82,0.0,0.82,0.82,0.41,0.41,0.41,3.27,0.41,0.0,0.82,0.82,0.82,9.8,2.86
181,18.44,9.22,10.64,12.77,0.71,7.09,0.71,1.42,6.38,0.71,0.0,6.38,2.84,4.26,1.42,2.84,0.71,0.71,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,1.42,4.96,0.0,0.0,7.09,2.84,1.42,10.64,0.71
182,22.03,2.54,3.39,11.86,0.0,1.69,0.85,0.85,11.02,0.0,0.0,0.0,2.54,0.85,0.0,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.85,0.0,2.54,8.47,0.0,0.0,1.69,0.85,3.39,5.08,2.54
183,20.0,4.21,13.16,3.16,2.63,2.63,1.05,2.11,5.26,0.53,0.0,2.63,1.58,2.63,1.05,1.58,0.0,0.53,0.0,1.58,0.0,0.0,0.53,0.0,1.05,0.0,0.53,1.58,0.53,0.0,0.53,2.63,1.58,14.21,8.42
184,20.85,5.21,9.48,16.59,0.47,5.69,2.37,0.95,5.21,1.42,0.0,3.32,1.9,2.37,1.42,0.95,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.47,3.79,9.48,0.95,0.0,2.37,2.84,0.95,5.69,2.37
185,14.75,3.69,13.82,11.52,0.92,4.15,1.38,1.38,4.61,0.92,0.0,2.3,0.92,2.3,1.38,0.46,0.0,0.46,0.0,1.38,0.46,0.0,0.46,0.0,0.46,0.0,2.3,7.37,1.38,0.0,0.92,3.23,2.3,12.9,1.84
186,21.28,4.68,19.15,11.06,2.55,2.98,2.55,3.83,4.26,1.7,0.0,1.28,3.4,0.43,0.0,0.43,0.0,0.43,0.0,4.26,0.0,0.0,1.28,1.28,1.28,0.0,1.7,6.38,1.28,0.0,2.13,2.55,4.26,13.19,1.28
187,15.49,2.82,7.75,7.04,0.0,4.23,0.7,0.7,2.82,0.0,0.0,2.82,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.7,0.0,2.11,1.41,4.93,7.75,4.23
188,12.55,4.45,14.17,11.74,0.4,5.26,0.0,1.21,4.05,0.81,0.0,3.64,0.81,1.21,0.81,0.4,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.4,0.4,0.81,2.83,8.1,0.4,0.0,0.81,2.43,1.21,13.77,6.48
189,15.08,9.05,21.61,6.53,0.5,2.51,3.02,2.01,4.52,1.01,0.0,2.01,6.53,5.53,1.01,4.52,0.0,0.0,0.5,1.51,0.5,0.0,0.0,0.0,1.01,0.0,2.01,5.53,0.5,0.0,0.0,2.51,3.02,12.56,6.03
190,21.05,4.82,8.77,9.65,0.44,2.19,1.75,3.07,6.58,0.88,0.0,3.51,0.88,3.07,2.19,0.44,0.44,0.0,0.0,4.39,0.44,0.0,0.0,0.44,2.63,0.88,1.75,6.58,0.0,0.0,1.75,1.32,0.88,8.33,1.75
191,14.09,5.37,10.07,4.7,1.34,2.68,0.67,0.0,0.67,2.68,0.0,4.03,1.34,1.34,0.0,1.34,0.0,0.0,0.67,2.68,0.0,0.0,0.0,0.0,2.01,0.0,0.67,3.36,0.0,0.0,1.34,1.34,1.34,13.42,11.41
192,11.49,5.75,13.79,14.94,1.15,4.6,0.0,2.3,0.0,0.0,0.0,1.15,3.45,3.45,0.0,2.3,0.0,1.15,1.15,1.15,0.0,0.0,0.0,0.0,1.15,0.0,3.45,10.34,1.15,1.15,0.0,2.3,2.3,8.05,3.45
193,9.72,5.56,23.61,5.56,1.39,1.39,0.0,1.39,0.0,1.39,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,1.39,0.0,1.39,4.17,1.39,0.0,0.0,4.17,4.17,11.11,5.56
